,apparentTemperature,cloudCover,humidity,precipType,pressure,summary,temperature,windBearing,windSpeed
10/08/2018 17:00,17.37,0.37,0.71,rain,1015.37,Drizzle,17.37,253,4.06
10/08/2018 18:00,16.32,0.54,0.73,rain,1015.49,Drizzle,16.32,271,2.42
10/08/2018 19:00,14.59,0.19,0.75,rain,1015.68,Drizzle,14.59,300,2.76
10/08/2018 20:00,13.04,0.19,0.79,rain,1015.89,Drizzle,13.04,281,2.7
10/08/2018 21:00,13.04,0.57,0.77,rain,1016.06,Drizzle,13.04,266,2.67
10/08/2018 22:00,12.03,0.55,0.82,rain,1016.16,Drizzle,12.03,269,2.66
10/08/2018 23:00,12.03,0.54,0.78,rain,1016.17,Drizzle,12.03,262,1.92
11/08/2018 00:00,11.29,0.53,0.79,rain,1016.09,Drizzle,11.29,252,1.97
11/08/2018 01:00,10.29,0.53,0.81,rain,1015.94,Drizzle,10.29,253,1.76
11/08/2018 02:00,8.89,0.53,0.84,rain,1015.77,Drizzle,9.77,256,2.05
11/08/2018 03:00,8.57,0.55,0.85,rain,1015.64,Drizzle,9.55,255,2.12
11/08/2018 04:00,9.27,0.56,0.85,rain,1015.56,Drizzle,9.82,251,1.68
11/08/2018 05:00,8.53,0.58,0.9,rain,1015.58,Drizzle,9.07,232,1.56
11/08/2018 06:00,10.1,0.6,0.88,rain,1015.68,Drizzle,10.1,255,1.71
11/08/2018 07:00,12.37,0.62,0.77,rain,1015.83,Drizzle,12.37,237,2.38
11/08/2018 08:00,14.4,0.63,0.73,rain,1015.99,Drizzle,14.4,246,2.25
11/08/2018 09:00,16.4,0.64,0.62,rain,1016.11,Drizzle,16.4,236,2.73
11/08/2018 10:00,17.92,0.19,0.52,rain,1016.16,Drizzle,17.92,245,2.83
11/08/2018 11:00,19.15,0.19,0.47,rain,1016.11,Drizzle,19.15,205,3.41
11/08/2018 12:00,20.14,0.19,0.45,rain,1015.97,Drizzle,20.14,205,3.38
11/08/2018 13:00,20.89,0.19,0.41,rain,1015.78,Drizzle,20.89,216,4.1
11/08/2018 14:00,21.71,0.19,0.4,rain,1015.58,Drizzle,21.71,219,4.51
11/08/2018 15:00,20.67,0.45,0.43,rain,1015.42,Drizzle,20.67,221,5.12
11/08/2018 16:00,19.92,0.94,0.51,rain,1015.34,Drizzle,19.92,205,5.53
11/08/2018 17:00,20.18,0.75,0.57,rain,1015.36,Drizzle,20.18,218,5.12
11/08/2018 18:00,18.92,0.66,0.68,rain,1015.49,Drizzle,18.92,213,5.44
11/08/2018 19:00,18.43,0.74,0.77,rain,1015.67,Drizzle,18.43,212,4.85
11/08/2018 20:00,16.89,0.75,0.87,rain,1015.88,Drizzle,16.88,206,4.33
11/08/2018 21:00,16.69,0.81,0.9,rain,1016.05,Drizzle,16.62,179,3.53
11/08/2018 22:00,16.66,0.68,0.89,rain,1016.16,Drizzle,16.62,165,4.22
11/08/2018 23:00,16.66,0.6,0.89,rain,1016.16,Drizzle,16.62,163,4.26
12/08/2018 00:00,16.66,0.19,0.89,rain,1016.08,Drizzle,16.62,168,4.26
12/08/2018 01:00,16.66,0.53,0.89,rain,1015.93,Drizzle,16.62,170,4.25
12/08/2018 02:00,16.66,0.53,0.89,rain,1015.77,Drizzle,16.62,168,3.87
12/08/2018 03:00,16.9,0.55,0.87,rain,1015.63,Drizzle,16.88,172,3.98
12/08/2018 04:00,16.1,0.56,0.89,rain,1015.56,Drizzle,16.1,167,3.6
12/08/2018 05:00,16.88,0.58,0.86,rain,1015.57,Drizzle,16.88,172,3.29
12/08/2018 06:00,17.93,0.19,0.85,rain,1015.67,Drizzle,17.88,180,4.69
12/08/2018 07:00,18.47,0.19,0.83,rain,1015.82,Drizzle,18.4,189,4.55
12/08/2018 08:00,19.41,0.63,0.77,rain,1015.98,Drizzle,19.4,201,4.35
12/08/2018 09:00,19.88,0.64,0.68,rain,1016.11,Drizzle,19.88,204,5.7
12/08/2018 10:00,21.41,0.19,0.63,rain,1016.15,Drizzle,21.41,195,5.19
12/08/2018 11:00,22.4,0.19,0.5,rain,1016.1,Drizzle,22.4,196,7.2
12/08/2018 12:00,22.18,0.19,0.55,rain,1015.96,Drizzle,22.18,200,7.24
12/08/2018 13:00,21.45,0.44,0.58,rain,1015.77,Drizzle,21.45,210,7.45
12/08/2018 14:00,20.4,0.31,0.65,rain,1015.57,Drizzle,20.4,218,5.2
12/08/2018 15:00,20.66,0.19,0.6,rain,1015.41,Drizzle,20.66,210,5.04
12/08/2018 16:00,20.4,0.61,0.6,rain,1015.33,Drizzle,20.4,210,4.93
12/08/2018 17:00,20.4,0.92,0.6,rain,1015.36,Drizzle,20.4,211,4.26
12/08/2018 18:00,20.14,0.76,0.6,rain,1015.48,Drizzle,20.14,219,3.65
12/08/2018 19:00,18.88,0.92,0.69,rain,1015.67,Drizzle,18.88,217,3.03
12/08/2018 20:00,18.4,0.36,0.68,rain,1015.87,Drizzle,18.4,200,3.67
12/08/2018 21:00,17.92,0.64,0.71,rain,1016.05,Drizzle,17.92,193,2.54
12/08/2018 22:00,16.43,0.81,0.9,rain,1016.15,Drizzle,16.4,185,2.02
12/08/2018 23:00,16.23,0.88,0.93,rain,1016.16,Drizzle,16.14,169,2.32
13/08/2018 00:00,16.52,0.88,0.93,rain,1016.07,Drizzle,16.4,190,2.66
13/08/2018 01:00,16.52,0.75,0.93,rain,1015.93,Drizzle,16.4,212,1.94
13/08/2018 02:00,16.52,0.94,0.93,rain,1015.76,Drizzle,16.4,226,2.61
13/08/2018 03:00,15.78,0.88,0.97,rain,1015.62,Drizzle,15.62,256,1.31
13/08/2018 04:00,15.7,0.75,0.94,rain,1015.55,Drizzle,15.62,244,1.78
13/08/2018 05:00,15.7,0.88,0.94,rain,1015.57,Drizzle,15.62,248,1.2
13/08/2018 06:00,15.67,0.75,0.93,rain,1015.66,Drizzle,15.62,250,2.35
13/08/2018 07:00,16.24,0.67,0.93,rain,1015.82,Drizzle,16.14,257,2.63
13/08/2018 08:00,17.68,0.66,0.84,rain,1015.98,Drizzle,17.65,256,3.28
13/08/2018 09:00,18.21,0.86,0.83,rain,1016.1,Drizzle,18.17,260,3.42
13/08/2018 10:00,18.92,0.86,0.77,rain,1016.14,Drizzle,18.92,277,4.06
13/08/2018 11:00,19.63,0.67,0.76,rain,1016.09,Drizzle,19.63,269,3.09
13/08/2018 12:00,19.89,0.51,0.73,rain,1015.96,Drizzle,19.89,269,3.48
13/08/2018 13:00,20.44,0.54,0.76,rain,1015.76,Drizzle,20.36,283,3.26
13/08/2018 14:00,21.93,0.44,0.67,rain,1015.56,Drizzle,21.93,285,4.43
13/08/2018 15:00,21.11,0.48,0.71,rain,1015.4,Drizzle,21.1,287,2.87
13/08/2018 16:00,21.85,0.19,0.64,rain,1015.33,Drizzle,21.85,299,4.01
13/08/2018 17:00,20.59,0.62,0.71,rain,1015.35,Drizzle,20.59,319,2.41
13/08/2018 18:00,20.83,0.44,0.69,rain,1015.47,Drizzle,20.83,268,2.21
13/08/2018 19:00,20.83,0.44,0.68,rain,1015.66,Drizzle,20.83,306,3.36
13/08/2018 20:00,18.84,0.36,0.8,rain,1015.87,Drizzle,18.82,318,2.33
13/08/2018 21:00,18.32,0.36,0.8,rain,1016.04,Drizzle,18.32,307,2.66
13/08/2018 22:00,17.84,0.36,0.81,rain,1016.14,Drizzle,17.84,300,3.93
13/08/2018 23:00,17.59,1,0.76,rain,1016.15,Drizzle,17.59,305,4.29
14/08/2018 00:00,17.37,1,0.77,rain,1016.07,Drizzle,17.37,300,3.8
14/08/2018 01:00,16.62,0.73,0.77,rain,1015.92,Drizzle,16.62,292,4.31
14/08/2018 02:00,16.1,0.65,0.77,rain,1015.75,Drizzle,16.1,298,3.35
14/08/2018 03:00,14.84,0.19,0.83,rain,1015.61,Drizzle,14.84,284,2.79
14/08/2018 04:00,14.92,0.56,0.79,rain,1015.54,Drizzle,14.92,292,3.16
14/08/2018 05:00,14.07,0.58,0.83,rain,1015.56,Drizzle,14.07,281,3.07
14/08/2018 06:00,14.59,0.6,0.82,rain,1015.66,Drizzle,14.59,269,3.14
14/08/2018 07:00,16.14,0.75,0.76,rain,1015.81,Drizzle,16.14,278,3.34
14/08/2018 08:00,17.92,1,0.72,rain,1015.97,Drizzle,17.92,283,3.38
14/08/2018 09:00,17.64,0.73,0.69,rain,1016.09,Drizzle,17.64,263,4
14/08/2018 10:00,18.88,0.73,0.68,rain,1016.14,Drizzle,18.88,262,3.98
14/08/2018 11:00,19.4,0.75,0.65,rain,1016.09,Drizzle,19.4,265,4.53
14/08/2018 12:00,20.89,0.67,0.59,rain,1015.95,Drizzle,20.89,277,4.04
14/08/2018 13:00,21.12,0.86,0.55,rain,1015.76,Drizzle,21.12,265,4.22
14/08/2018 14:00,22.37,0.67,0.52,rain,1015.56,Drizzle,22.37,273,3.46
14/08/2018 15:00,23.62,0.73,0.49,rain,1015.4,Drizzle,23.62,251,4.13
14/08/2018 16:00,23.62,1,0.5,rain,1015.32,Drizzle,23.62,261,4.32
14/08/2018 17:00,23.62,1,0.53,rain,1015.34,Drizzle,23.62,266,3.59
14/08/2018 18:00,23.14,0.67,0.56,rain,1015.47,Drizzle,23.14,258,4.28
14/08/2018 19:00,22.15,0.75,0.59,rain,1015.65,Drizzle,22.15,270,3.39
14/08/2018 20:00,21.12,0.8,0.65,rain,1015.86,Drizzle,21.12,264,3.6
14/08/2018 21:00,20.14,0.74,0.7,rain,1016.03,Drizzle,20.14,270,4.1
14/08/2018 22:00,19.13,0.57,0.71,rain,1016.14,Drizzle,19.13,258,4.26
14/08/2018 23:00,17.62,0.54,0.73,rain,1016.14,Drizzle,17.62,246,4.05
15/08/2018 00:00,16.88,0.53,0.77,rain,1016.06,Drizzle,16.88,250,3.8
15/08/2018 01:00,16.1,0.53,0.81,rain,1015.91,Drizzle,16.1,253,3.53
15/08/2018 02:00,15.62,0.53,0.83,rain,1015.74,Drizzle,15.62,240,2.94
15/08/2018 03:00,14.84,0.54,0.84,rain,1015.61,Drizzle,14.84,245,2.94
15/08/2018 04:00,14.33,1,0.87,rain,1015.54,Drizzle,14.33,232,3.21
15/08/2018 05:00,15.07,0.83,0.87,rain,1015.55,Drizzle,15.07,233,3.13
15/08/2018 06:00,15.84,0.94,0.84,rain,1015.65,Drizzle,15.84,237,3.44
15/08/2018 07:00,16.84,1,0.82,rain,1015.8,Drizzle,16.84,248,3.68
15/08/2018 08:00,18.14,0.71,0.77,rain,1015.96,Drizzle,18.14,231,3.76
15/08/2018 09:00,20.42,0.44,0.68,rain,1016.08,Drizzle,20.42,232,5.21
15/08/2018 10:00,20.93,0.73,0.66,rain,1016.13,Drizzle,20.93,232,5.55
15/08/2018 11:00,21.15,0.86,0.66,rain,1016.08,Drizzle,21.15,243,5.69
15/08/2018 12:00,22.44,0.81,0.63,rain,1015.94,Drizzle,22.44,241,6.41
15/08/2018 13:00,21.89,0.94,0.64,rain,1015.75,Drizzle,21.89,237,6.08
15/08/2018 14:00,22.62,0.94,0.62,rain,1015.55,Drizzle,22.62,232,6.42
15/08/2018 15:00,22.62,0.88,0.62,rain,1015.39,Drizzle,22.62,229,5.35
15/08/2018 16:00,23.41,0.88,0.58,rain,1015.31,Drizzle,23.41,222,6.97
15/08/2018 17:00,22.66,0.8,0.6,rain,1015.34,Drizzle,22.66,215,5.99
15/08/2018 18:00,21.93,0.8,0.63,rain,1015.46,Drizzle,21.93,223,7.05
15/08/2018 19:00,21.15,0.66,0.64,rain,1015.65,Drizzle,21.15,222,6.31
15/08/2018 20:00,19.15,0.54,0.73,rain,1015.85,Drizzle,19.15,223,5.72
15/08/2018 21:00,18.89,0.66,0.77,rain,1016.03,Drizzle,18.89,210,5.02
15/08/2018 22:00,18.14,0.83,0.78,rain,1016.13,Drizzle,18.14,217,5.53
15/08/2018 23:00,17.89,0.68,0.78,rain,1016.14,Drizzle,17.89,222,4.89
16/08/2018 00:00,17.11,0.74,0.83,rain,1016.05,Drizzle,17.11,222,5.95
16/08/2018 01:00,17.89,0.94,0.79,rain,1015.9,Drizzle,17.89,218,5.25
16/08/2018 02:00,17.37,0.87,0.82,rain,1015.74,Drizzle,17.37,222,5.82
16/08/2018 03:00,17.89,1,0.82,rain,1015.6,Drizzle,17.89,230,6.23
16/08/2018 04:00,18.32,1,0.77,rain,1015.53,Drizzle,18.32,213,6.2
16/08/2018 05:00,18.15,1,0.82,rain,1015.55,Drizzle,18.14,212,6.71
16/08/2018 06:00,18.14,0.94,0.81,rain,1015.64,Drizzle,18.14,216,7.48
16/08/2018 07:00,18.69,0.88,0.82,rain,1015.8,Drizzle,18.62,212,7.85
16/08/2018 08:00,18.68,0.94,0.81,rain,1015.96,Drizzle,18.66,212,6.46
16/08/2018 09:00,18.17,0.81,0.83,rain,1016.08,Drizzle,18.13,241,4.82
16/08/2018 10:00,17.21,0.64,0.9,rain,1016.12,Drizzle,17.09,231,3.68
16/08/2018 11:00,17.77,0.58,0.87,rain,1016.07,Drizzle,17.68,221,4.3
16/08/2018 12:00,16.52,0.81,0.94,rain,1015.93,Drizzle,16.37,257,3.84
16/08/2018 13:00,14.91,0.75,0.87,rain,1015.74,Drizzle,14.91,232,3.98
16/08/2018 14:00,14.89,0.75,0.87,rain,1015.54,Drizzle,14.89,231,4.34
16/08/2018 15:00,15.89,0.58,0.82,rain,1015.38,Drizzle,15.89,241,3.96
16/08/2018 16:00,17.41,0.27,0.77,rain,1015.31,Drizzle,17.41,230,3.86
16/08/2018 17:00,17.64,0.36,0.73,rain,1015.33,Drizzle,17.64,222,3.94
16/08/2018 18:00,17.64,0.19,0.75,rain,1015.45,Drizzle,17.64,218,4.35
16/08/2018 19:00,17.11,0.19,0.77,rain,1015.64,Drizzle,17.11,225,3.56
16/08/2018 20:00,15.84,0.58,0.79,rain,1015.85,Drizzle,15.84,224,3.65
16/08/2018 21:00,15.62,0.19,0.79,rain,1016.02,Drizzle,15.62,246,2.28
16/08/2018 22:00,14.59,0.55,0.81,rain,1016.12,Drizzle,14.59,243,2.18
16/08/2018 23:00,13.85,0.54,0.84,rain,1016.13,Drizzle,13.85,256,1.65
17/08/2018 00:00,13.85,0.53,0.81,rain,1016.04,Drizzle,13.85,267,2.04
17/08/2018 01:00,12.84,0.53,0.84,rain,1015.9,Drizzle,12.84,278,1.74
17/08/2018 02:00,12.37,0.53,0.84,rain,1015.73,Drizzle,12.37,248,1.38
17/08/2018 03:00,11.32,0.54,0.9,rain,1015.59,Drizzle,11.32,236,1.57
17/08/2018 04:00,10.07,0.56,0.91,rain,1015.52,Drizzle,10.07,230,2.21
17/08/2018 05:00,8.47,0.58,0.93,rain,1015.54,Drizzle,9.82,232,2.7
17/08/2018 06:00,11.84,0.6,0.91,rain,1015.64,Drizzle,11.84,240,2.17
17/08/2018 07:00,13.4,0.61,0.87,rain,1015.79,Drizzle,13.4,251,2.39
17/08/2018 08:00,15.4,0.63,0.8,rain,1015.95,Drizzle,15.4,269,2.39
17/08/2018 09:00,17.39,0.19,0.71,rain,1016.07,Drizzle,17.39,252,2.45
17/08/2018 10:00,18.92,0.57,0.63,rain,1016.12,Drizzle,18.92,254,3.99
17/08/2018 11:00,19.4,0.65,0.56,rain,1016.06,Drizzle,19.4,251,4.05
17/08/2018 12:00,20.14,0.38,0.51,rain,1015.93,Drizzle,20.14,249,5.12
17/08/2018 13:00,20.4,0.53,0.49,rain,1015.73,Drizzle,20.4,240,5.67
17/08/2018 14:00,20.67,0.75,0.46,rain,1015.53,Drizzle,20.67,257,4.88
17/08/2018 15:00,21.15,0.64,0.46,rain,1015.37,Drizzle,21.15,248,5.24
17/08/2018 16:00,21.41,0.63,0.44,rain,1015.3,Drizzle,21.41,248,5.15
17/08/2018 17:00,20.16,0.63,0.47,rain,1015.32,Drizzle,20.16,248,4.3
17/08/2018 18:00,20.14,0.75,0.52,rain,1015.45,Drizzle,20.14,249,4.71
17/08/2018 19:00,18.86,0.61,0.55,rain,1015.63,Drizzle,18.86,245,4.32
17/08/2018 20:00,17.84,0.75,0.62,rain,1015.84,Drizzle,17.84,251,4.27
17/08/2018 21:00,17.88,0.56,0.65,rain,1016.01,Drizzle,17.88,246,5.25
17/08/2018 22:00,16.88,0.55,0.69,rain,1016.12,Drizzle,16.88,243,4.31
17/08/2018 23:00,16.88,0.54,0.72,rain,1016.12,Drizzle,16.88,237,4.17
18/08/2018 00:00,16.88,0.53,0.73,rain,1016.04,Drizzle,16.88,238,4.48
18/08/2018 01:00,16.4,0.44,0.74,rain,1015.89,Drizzle,16.4,238,4.83
18/08/2018 02:00,15.1,0.19,0.82,rain,1015.72,Drizzle,15.1,235,4.43
18/08/2018 03:00,15.62,0.83,0.78,rain,1015.58,Drizzle,15.62,234,4.33
18/08/2018 04:00,15.37,0.83,0.79,rain,1015.51,Drizzle,15.37,225,3.94
18/08/2018 05:00,15.62,0.94,0.79,rain,1015.53,Drizzle,15.62,222,4.04
18/08/2018 06:00,16.14,0.94,0.8,rain,1015.63,Drizzle,16.14,222,4.98
18/08/2018 07:00,17.13,0.94,0.78,rain,1015.78,Drizzle,17.13,222,5.24
18/08/2018 08:00,17.39,0.94,0.79,rain,1015.94,Drizzle,17.39,231,5.48
18/08/2018 09:00,18.02,1,0.77,rain,1016.06,Drizzle,18.02,216,5.64
18/08/2018 10:00,18.67,0.94,0.76,rain,1016.11,Drizzle,18.67,233,5.46
18/08/2018 11:00,19.15,0.86,0.69,rain,1016.06,Drizzle,19.15,232,5.81
18/08/2018 12:00,19.92,0.8,0.67,rain,1015.92,Drizzle,19.92,245,6.02
18/08/2018 13:00,20.14,0.86,0.66,rain,1015.73,Drizzle,20.14,241,5.18
18/08/2018 14:00,19.88,0.86,0.68,rain,1015.53,Drizzle,19.88,242,6.16
18/08/2018 15:00,20.13,0.86,0.67,rain,1015.37,Drizzle,20.13,240,5.57
18/08/2018 16:00,19.86,0.86,0.66,rain,1015.29,Drizzle,19.86,247,5.51
18/08/2018 17:00,21.15,0.67,0.62,rain,1015.32,Drizzle,21.15,240,5.14
18/08/2018 18:00,20.89,0.86,0.64,rain,1015.44,Drizzle,20.89,235,5.15
18/08/2018 19:00,20.14,0.81,0.7,rain,1015.63,Drizzle,20.14,228,4.1
18/08/2018 20:00,19.89,0.94,0.72,rain,1015.83,Drizzle,19.89,229,4.14
18/08/2018 21:00,19.15,0.94,0.77,rain,1016.01,Drizzle,19.15,227,4.33
18/08/2018 22:00,19.15,0.94,0.76,rain,1016.11,Drizzle,19.15,227,4.3
18/08/2018 23:00,18.89,0.81,0.77,rain,1016.11,Drizzle,18.89,230,4.68
19/08/2018 00:00,18.89,0.94,0.77,rain,1016.03,Drizzle,18.89,225,4.17
19/08/2018 01:00,17.11,0.81,0.85,rain,1015.88,Drizzle,17.11,215,3.84
19/08/2018 02:00,17.37,0.66,0.85,rain,1015.71,Drizzle,17.37,219,3.71
19/08/2018 03:00,18.18,0.94,0.83,rain,1015.58,Drizzle,18.14,205,4.22
19/08/2018 04:00,18.18,0.81,0.83,rain,1015.51,Drizzle,18.14,208,4.45
19/08/2018 05:00,17.68,0.79,0.84,rain,1015.53,Drizzle,17.67,203,5.92
19/08/2018 06:00,17.91,0.94,0.83,rain,1015.63,Drizzle,17.89,218,6.84
19/08/2018 07:00,18.14,0.81,0.79,rain,1015.78,Drizzle,18.14,219,6.81
19/08/2018 08:00,18.66,0.86,0.79,rain,1015.94,Drizzle,18.66,222,7.35
19/08/2018 09:00,18.91,0.86,0.78,rain,1016.06,Drizzle,18.91,225,7.83
19/08/2018 10:00,19.15,0.94,0.76,rain,1016.1,Drizzle and Breezy,19.15,238,8.19
19/08/2018 11:00,20.26,0.94,0.77,rain,1016.05,Drizzle and Breezy,20.18,230,8.15
19/08/2018 12:00,21.21,0.94,0.71,rain,1015.91,Drizzle,21.18,232,7.11
19/08/2018 13:00,22.01,0.94,0.72,rain,1015.72,Drizzle,21.89,232,6.46
19/08/2018 14:00,22.76,0.88,0.69,rain,1015.52,Drizzle,22.63,242,6.78
19/08/2018 15:00,24.28,0.75,0.63,rain,1015.36,Drizzle,24.16,249,6.64
19/08/2018 16:00,24.44,0.61,0.61,rain,1015.28,Drizzle,24.37,257,5.41
19/08/2018 17:00,24.44,0.54,0.61,rain,1015.31,Drizzle,24.37,259,5.78
19/08/2018 18:00,24.49,0.68,0.63,rain,1015.43,Drizzle,24.37,255,4.99
19/08/2018 19:00,22.76,0.6,0.7,rain,1015.62,Drizzle,22.62,280,3.27
19/08/2018 20:00,22.53,0.57,0.71,rain,1015.83,Drizzle,22.4,276,2.66
19/08/2018 21:00,21.18,0.81,0.71,rain,1016,Drizzle,21.15,288,2.86
19/08/2018 22:00,21.15,0.94,0.7,rain,1016.1,Drizzle,21.15,281,3.28
19/08/2018 23:00,20.41,0.8,0.73,rain,1016.11,Drizzle,20.4,260,3.78
20/08/2018 00:00,20.16,0.86,0.75,rain,1016.02,Drizzle,20.14,276,1.91
20/08/2018 01:00,19.66,0.94,0.77,rain,1015.87,Drizzle,19.63,285,2.73
20/08/2018 02:00,19.66,0.94,0.77,rain,1015.71,Drizzle,19.63,306,2.49
20/08/2018 03:00,18.66,1,0.81,rain,1015.57,Drizzle,18.62,309,2.67
20/08/2018 04:00,18.62,0.94,0.78,rain,1015.5,Drizzle,18.62,310,1.68
20/08/2018 05:00,18.37,0.94,0.79,rain,1015.52,Drizzle,18.37,281,1.69
20/08/2018 06:00,18.64,0.94,0.81,rain,1015.62,Drizzle,18.62,299,1.59
20/08/2018 07:00,19.15,0.94,0.77,rain,1015.77,Drizzle,19.15,295,1.22
20/08/2018 08:00,19.37,0.94,0.76,rain,1015.93,Drizzle,19.37,262,1.98
20/08/2018 09:00,20.19,0.88,0.76,rain,1016.05,Drizzle,20.14,255,2.41
20/08/2018 10:00,21.37,0.81,0.67,rain,1016.09,Drizzle,21.37,242,2.32
20/08/2018 11:00,22.37,0.88,0.65,rain,1016.04,Drizzle,22.37,229,2.83
20/08/2018 12:00,23.11,0.8,0.6,rain,1015.9,Drizzle,23.11,207,2.08
20/08/2018 13:00,24.21,0.86,0.61,rain,1015.71,Drizzle,24.14,224,3
20/08/2018 14:00,23.91,0.86,0.6,rain,1015.51,Drizzle,23.88,223,2.89
20/08/2018 15:00,22.96,0.67,0.69,rain,1015.35,Drizzle,22.83,251,2.69
20/08/2018 16:00,23.74,0.37,0.65,rain,1015.28,Drizzle,23.62,196,2.94
20/08/2018 17:00,23.49,0.54,0.66,rain,1015.3,Drizzle,23.36,259,1.49
20/08/2018 18:00,22.3,0.54,0.74,rain,1015.43,Drizzle,22.1,187,2.11
20/08/2018 19:00,22.31,0.44,0.74,rain,1015.62,Drizzle,22.1,154,0.7
20/08/2018 20:00,20.95,0.75,0.75,rain,1015.82,Drizzle,20.84,168,0.69
20/08/2018 21:00,20.58,0.44,0.81,rain,1016,Drizzle,20.37,198,2.08
20/08/2018 22:00,19.28,0.26,0.86,rain,1016.09,Drizzle,19.07,218,2.83
20/08/2018 23:00,19.22,0.36,0.84,rain,1016.1,Drizzle,19.07,255,1.61
21/08/2018 00:00,18.14,0.26,0.85,rain,1016.01,Drizzle,18.07,247,2.41
21/08/2018 01:00,16.82,0.44,0.87,rain,1015.86,Drizzle,16.82,244,2.2
21/08/2018 02:00,17.32,0.53,0.86,rain,1015.7,Drizzle,17.28,248,2.11
21/08/2018 03:00,17.93,0.67,0.87,rain,1015.56,Drizzle,17.81,221,1.62
21/08/2018 04:00,18.01,0.74,0.89,rain,1015.49,Drizzle,17.84,268,1.52
21/08/2018 05:00,18.18,0.94,0.85,rain,1015.51,Drizzle,18.1,254,1.6
21/08/2018 06:00,18.25,0.94,0.88,rain,1015.61,Drizzle,18.1,250,2.33
21/08/2018 07:00,15.79,0.61,0.79,rain,1015.76,Drizzle,15.79,105,1.5
21/08/2018 08:00,19.91,0.81,0.76,rain,1015.92,Drizzle,19.88,238,3.29
21/08/2018 09:00,20.92,0.75,0.72,rain,1016.04,Drizzle,20.88,240,2.72
21/08/2018 10:00,21.74,0.75,0.73,rain,1016.09,Drizzle,21.63,232,2.28
21/08/2018 11:00,22.2,0.67,0.68,rain,1016.03,Drizzle,22.15,241,3.09
21/08/2018 12:00,23.96,0.61,0.61,rain,1015.9,Drizzle,23.92,219,3.17
21/08/2018 13:00,24.42,0.61,0.59,rain,1015.7,Drizzle,24.39,222,4.11
21/08/2018 14:00,25.49,0.61,0.56,rain,1015.5,Drizzle,25.42,212,3.8
21/08/2018 15:00,25.44,0.37,0.52,rain,1015.34,Drizzle,25.44,222,3.96
21/08/2018 16:00,24.92,0.32,0.54,rain,1015.27,Drizzle,24.92,217,3.15
21/08/2018 17:00,25.44,0.36,0.52,rain,1015.3,Drizzle,25.44,202,3.84
21/08/2018 18:00,24.41,0.44,0.57,rain,1015.42,Drizzle,24.41,190,4.94
21/08/2018 19:00,22.63,0.44,0.62,rain,1015.61,Drizzle,22.63,205,3.58
21/08/2018 20:00,20.89,0.58,0.7,rain,1015.82,Drizzle,20.89,205,3.17
21/08/2018 21:00,19.37,0.44,0.77,rain,1015.99,Drizzle,19.37,218,2.89
21/08/2018 22:00,18.4,0.44,0.82,rain,1016.09,Drizzle,18.37,237,2.98
21/08/2018 23:00,18.11,0.53,0.8,rain,1016.09,Drizzle,18.11,248,2.34
22/08/2018 00:00,17.11,0.53,0.84,rain,1016.01,Drizzle,17.11,234,1.93
22/08/2018 01:00,16.07,0.53,0.87,rain,1015.86,Drizzle,16.07,227,2.36
22/08/2018 02:00,16.07,0.53,0.87,rain,1015.69,Drizzle,16.07,230,2.17
22/08/2018 03:00,15.07,0.54,0.9,rain,1015.55,Drizzle,15.07,233,2.26
22/08/2018 04:00,14.84,0.56,0.91,rain,1015.49,Drizzle,14.84,232,3.09
22/08/2018 05:00,15.1,0.19,0.91,rain,1015.5,Drizzle,15.1,222,2.65
22/08/2018 06:00,14.89,0.75,0.96,rain,1015.61,Drizzle,14.84,226,3.16
22/08/2018 07:00,16.2,0.57,0.91,rain,1015.76,Drizzle,16.14,228,3.91
22/08/2018 08:00,16.52,0.73,0.91,rain,1015.92,Drizzle,16.44,233,4.62
22/08/2018 09:00,16.48,0.94,0.91,rain,1016.04,Drizzle,16.4,249,4.2
22/08/2018 10:00,17.19,0.94,0.87,rain,1016.08,Drizzle,17.14,251,4.23
22/08/2018 11:00,18.4,0.94,0.81,rain,1016.03,Drizzle,18.4,253,4.05
22/08/2018 12:00,19.19,0.94,0.8,rain,1015.89,Drizzle,19.15,243,4.48
22/08/2018 13:00,20.19,0.94,0.76,rain,1015.69,Drizzle,20.14,232,4.31
22/08/2018 14:00,21.51,0.94,0.72,rain,1015.49,Drizzle,21.42,228,4.78
22/08/2018 15:00,21.44,0.94,0.7,rain,1015.34,Drizzle,21.42,234,4.42
22/08/2018 16:00,21.92,0.94,0.68,rain,1015.26,Drizzle,21.89,238,4.26
22/08/2018 17:00,21.7,0.94,0.69,rain,1015.29,Drizzle,21.67,239,4.5
22/08/2018 18:00,21.7,0.8,0.69,rain,1015.41,Drizzle,21.67,248,3.84
22/08/2018 19:00,21.43,0.86,0.7,rain,1015.6,Drizzle,21.41,248,3.8
22/08/2018 20:00,19.87,0.7,0.76,rain,1015.81,Drizzle,19.85,233,3.05
22/08/2018 21:00,18.6,0.45,0.81,rain,1015.98,Drizzle,18.58,231,3.4
22/08/2018 22:00,17.93,0.44,0.86,rain,1016.08,Drizzle,17.84,234,2.94
22/08/2018 23:00,17.11,0.19,0.87,rain,1016.08,Drizzle,17.07,227,3.11
23/08/2018 00:00,18.18,0.83,0.84,rain,1016,Drizzle,18.11,235,3.67
23/08/2018 01:00,18.18,1,0.84,rain,1015.85,Drizzle,18.11,232,3.2
